order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
32960,995,2025-12-16,75,4,47.04,188.16,Pending,
32961,2603,2026-08-02,16,4,67.90,271.60,Cancelled,
32962,1409,2025-10-24,144,3,145.31,435.93,Completed,2025-10-25
32963,1878,2026-05-14,438,5,118.90,594.50,Completed,2026-05-15
32964,9121,2026-02-15,271,2,248.42,496.84,Pending,
32965,4686,2025-11-25,60,4,248.40,993.60,Pending,
32966,5385,2026-04-11,95,2,241.35,482.70,Completed,2026-04-13
32967,2424,2024-05-21,418,2,372.74,745.48,Completed,2024-05-23
32968,9631,2025-08-10,488,5,351.33,1756.65,Cancelled,
32969,6715,2023-10-23,443,5,244.94,1224.70,Pending,
32970,9894,2023-09-19,303,3,14.28,42.84,Cancelled,
32971,5119,2026-07-03,455,4,51.33,205.32,Completed,2026-07-06
32972,9485,2026-07-23,184,5,129.81,649.05,Completed,2026-07-23
32973,9019,2021-09-06,380,2,322.96,645.92,Pending,
32974,2821,2026-07-05,230,1,173.05,173.05,Completed,2026-07-07
32975,7141,2024-04-28,457,3,162.86,488.58,Completed,2024-05-01
32976,5597,2023-07-19,304,2,358.15,716.30,Pending,
32977,6749,2026-07-20,364,3,262.64,787.92,Completed,2026-07-23
32978,7592,2022-01-03,315,2,322.40,644.80,Completed,2022-01-06
32979,9969,2025-06-01,164,1,258.50,258.50,Pending,
32980,9029,2025-08-30,90,5,108.37,541.85,Completed,2025-09-02
32981,9701,2024-11-20,336,5,99.03,495.15,Pending,
32982,1554,2023-12-17,291,3,280.08,840.24,Pending,
32983,2568,2026-01-30,14,2,309.30,618.60,Completed,2026-02-02
32984,8880,2024-06-05,33,4,53.20,212.80,Cancelled,
32985,3401,2024-02-28,484,2,311.71,623.42,Pending,
32986,7799,2026-03-23,116,1,129.12,129.12,Pending,
32987,7077,2025-10-09,438,2,114.89,229.78,Pending,
32988,9302,2025-06-14,52,1,339.80,339.80,Completed,2025-06-15
32989,9314,2021-04-21,127,2,159.24,318.48,Completed,2021-04-24
32990,2818,2026-01-25,395,1,36.86,36.86,Completed,2026-01-27
32991,8089,2026-05-02,267,2,232.51,465.02,Completed,2026-05-02
32992,2820,2022-10-31,333,3,319.55,958.65,Completed,2022-11-03
32993,3306,2025-12-05,213,4,54.67,218.68,Completed,2025-12-07
32994,5216,2023-12-14,173,4,172.40,689.60,Completed,2023-12-16
32995,9180,2024-06-19,21,1,279.23,279.23,Cancelled,
32996,6354,2025-11-25,126,5,170.31,851.55,Completed,2025-11-28
32997,160,2024-05-05,327,1,129.09,129.09,Completed,2024-05-08
32998,5976,2026-02-20,150,2,138.68,277.36,Completed,2026-02-21
32999,8103,2024-12-18,196,5,361.51,1807.55,Cancelled,
33000,5986,2025-01-14,217,2,130.25,260.50,Completed,2025-01-17
33001,9074,2021-02-13,373,4,229.77,919.08,Completed,2021-02-13
33002,305,2026-02-13,96,1,125.57,125.57,Completed,2026-02-16
33003,2578,2023-03-03,67,3,147.49,442.47,Completed,2023-03-04
33004,9481,2025-12-14,174,5,107.63,538.15,Completed,2025-12-15
33005,9618,2022-07-05,187,1,246.26,246.26,Completed,2022-07-06
33006,8757,2024-07-02,210,3,116.06,348.18,Completed,2024-07-02
33007,7303,2024-12-30,260,3,121.23,363.69,Completed,2025-01-01
33008,6409,2025-11-02,157,1,226.69,226.69,Pending,
33009,278,2023-12-05,281,4,372.22,1488.88,Pending,
33010,1014,2023-12-20,128,3,419.58,1258.74,Completed,2023-12-20
33011,2107,2024-12-27,180,3,167.82,503.46,Completed,2024-12-28
33012,4788,2021-12-08,497,2,191.55,383.10,Completed,2021-12-11
33013,3054,2025-10-26,261,4,321.59,1286.36,Completed,2025-10-29
33014,476,2026-06-23,228,2,36.98,73.96,Completed,2026-06-25
33015,7884,2024-04-05,46,5,354.24,1771.20,Completed,2024-04-07
33016,9731,2026-03-26,93,2,59.92,119.84,Completed,2026-03-28
33017,1237,2026-03-16,124,3,362.74,1088.22,Cancelled,
33018,7396,2021-08-11,431,3,102.44,307.32,Completed,2021-08-11
33019,4690,2025-04-16,110,3,112.14,336.42,Completed,2025-04-18
33020,5417,2023-05-27,339,4,325.11,1300.44,Pending,
33021,2508,2025-11-09,121,2,74.93,149.86,Completed,2025-11-12
33022,2286,2026-01-09,167,3,280.65,841.95,Completed,2026-01-09
33023,5899,2024-08-26,157,4,231.91,927.64,Completed,2024-08-27
33024,7161,2026-02-06,140,1,79.92,79.92,Completed,2026-02-08
33025,5484,2026-02-23,399,4,153.45,613.80,Completed,2026-02-26
33026,2897,2020-08-29,202,3,151.56,454.68,Completed,2020-08-30
33027,5672,2024-04-21,278,4,8.03,32.12,Completed,2024-04-21
33028,5182,2025-04-22,132,5,144.64,723.20,Completed,2025-04-22
33029,7056,2026-02-01,485,5,260.73,1303.65,Completed,2026-02-03
33030,4463,2026-04-07,440,5,60.55,302.75,Completed,2026-04-09
33031,3278,2026-04-23,172,4,211.27,845.08,Completed,2026-04-26
33032,4861,2025-05-06,92,4,192.86,771.44,Completed,2025-05-06
33033,7497,2025-04-11,3,5,168.18,840.90,Completed,2025-04-13
33034,9371,2026-06-24,146,1,90.38,90.38,Completed,2026-06-24
33035,7305,2023-10-06,10,4,377.19,1508.76,Completed,2023-10-09
33036,5586,2022-09-05,237,2,58.76,117.52,Completed,2022-09-07
33037,7084,2025-05-30,165,5,109.93,549.65,Completed,2025-06-02
33038,9896,2024-11-09,248,2,245.93,491.86,Completed,2024-11-11
33039,100,2024-05-30,253,3,41.66,124.98,Completed,2024-06-02
33040,3905,2025-08-30,59,5,84.04,420.20,Completed,2025-08-30
33041,4526,2021-01-20,385,5,168.95,844.75,Cancelled,
33042,7495,2024-08-24,208,3,359.90,1079.70,Completed,2024-08-25
33043,6982,2025-09-18,279,5,142.56,712.80,Completed,2025-09-21
33044,298,2024-04-22,264,4,233.94,935.76,Completed,2024-04-24
33045,311,2026-01-17,337,3,242.71,728.13,Completed,2026-01-19
33046,7621,2025-11-10,288,1,150.14,150.14,Completed,2025-11-10
33047,8111,2026-03-25,317,2,322.15,644.30,Completed,2026-03-28
33048,6039,2025-01-14,55,4,167.73,670.92,Pending,
33049,5781,2026-08-06,447,5,100.69,503.45,Completed,2026-08-06
33050,5896,2025-04-10,54,3,243.84,731.52,Completed,2025-04-12
33051,9127,2026-01-26,44,5,330.32,1651.60,Pending,
33052,4261,2023-12-27,124,1,366.80,366.80,Completed,2023-12-29
33053,3371,2022-12-12,336,3,105.53,316.59,Cancelled,
33054,718,2024-08-11,244,2,76.58,153.16,Completed,2024-08-11
33055,4382,2024-08-25,415,3,326.32,978.96,Completed,2024-08-26
33056,2395,2022-02-04,25,3,7.22,21.66,Completed,2022-02-04
33057,7284,2026-06-06,296,1,34.05,34.05,Completed,2026-06-07
33058,7324,2024-06-30,46,1,344.02,344.02,Completed,2024-06-30
33059,7234,2026-05-13,443,1,232.90,232.90,Completed,2026-05-15
33060,1523,2025-10-08,128,3,412.45,1237.35,Pending,
33061,5557,2026-06-29,363,4,213.52,854.08,Completed,2026-06-30
33062,3295,2026-01-06,199,3,173.67,521.01,Completed,2026-01-09
33063,9773,2025-12-19,189,5,202.90,1014.50,Completed,2025-12-20
33064,6079,2025-04-27,29,2,258.38,516.76,Completed,2025-04-28
33065,5077,2026-01-02,350,5,326.43,1632.15,Completed,2026-01-03
33066,2121,2024-10-12,253,3,45.04,135.12,Completed,2024-10-12
33067,1654,2025-08-07,358,4,40.16,160.64,Completed,2025-08-10
33068,5483,2026-01-26,300,2,92.29,184.58,Pending,
33069,2371,2026-08-15,346,4,29.89,119.56,Cancelled,
33070,6504,2023-09-03,279,2,146.27,292.54,Completed,2023-09-03
33071,9348,2025-12-03,443,1,227.73,227.73,Pending,
33072,9520,2023-06-13,53,4,265.64,1062.56,Pending,
33073,3202,2024-04-30,127,5,171.63,858.15,Completed,2024-04-30
33074,2491,2024-10-30,120,5,129.17,645.85,Completed,2024-11-02
33075,5400,2023-01-11,373,2,223.28,446.56,Completed,2023-01-11
33076,4468,2025-05-09,434,5,372.89,1864.45,Completed,2025-05-10
33077,475,2026-08-11,238,1,291.77,291.77,Pending,
33078,6356,2025-08-18,343,5,212.89,1064.45,Pending,
33079,8671,2021-08-04,31,5,145.65,728.25,Cancelled,
33080,5981,2025-07-17,138,4,40.32,161.28,Completed,2025-07-17
33081,9947,2025-08-13,296,4,34.21,136.84,Completed,2025-08-16
33082,4610,2025-09-05,496,4,152.26,609.04,Completed,2025-09-08
33083,2706,2026-07-14,427,4,83.10,332.40,Completed,2026-07-17
33084,9821,2025-11-21,127,1,175.35,175.35,Completed,2025-11-22
33085,8010,2026-06-18,62,5,127.29,636.45,Completed,2026-06-19
33086,426,2025-09-14,479,2,111.77,223.54,Completed,2025-09-16
33087,6711,2026-07-24,444,4,34.00,136.00,Completed,2026-07-26
33088,6359,2026-01-01,170,5,22.51,112.55,Cancelled,
33089,5703,2025-04-10,111,5,114.96,574.80,Completed,2025-04-10
33090,5128,2025-10-31,178,4,259.93,1039.72,Pending,
33091,4709,2021-06-18,64,3,159.80,479.40,Pending,
33092,8798,2026-08-06,468,2,117.57,235.14,Completed,2026-08-07
33093,4490,2023-08-18,491,4,200.20,800.80,Completed,2023-08-18
33094,9722,2023-07-05,14,3,312.41,937.23,Completed,2023-07-08
33095,6783,2026-08-07,456,5,177.40,887.00,Completed,2026-08-08
33096,4315,2026-02-28,423,4,98.67,394.68,Pending,
33097,9732,2023-03-02,298,3,313.50,940.50,Completed,2023-03-05
33098,5565,2026-08-15,247,2,412.87,825.74,Completed,2026-08-15
33099,4665,2026-04-11,7,4,43.11,172.44,Pending,
33100,5567,2024-08-15,236,2,166.95,333.90,Pending,
33101,4127,2025-10-10,197,4,158.84,635.36,Completed,2025-10-11
33102,4145,2023-07-08,104,4,41.40,165.60,Completed,2023-07-09
33103,3823,2026-07-26,43,4,301.80,1207.20,Completed,2026-07-29
33104,9755,2026-06-01,249,3,427.14,1281.42,Completed,2026-06-02
33105,3023,2024-07-14,131,4,242.02,968.08,Completed,2024-07-14
33106,3302,2024-07-06,169,2,194.73,389.46,Completed,2024-07-07
33107,6687,2020-06-06,120,5,116.99,584.95,Completed,2020-06-07
33108,185,2025-10-15,340,5,430.78,2153.90,Completed,2025-10-16
33109,8720,2024-04-12,317,2,309.44,618.88,Completed,2024-04-14
33110,7854,2024-11-10,376,4,93.40,373.60,Completed,2024-11-11
33111,6346,2026-02-26,323,3,233.21,699.63,Completed,2026-02-27
33112,9090,2025-07-28,280,3,227.70,683.10,Completed,2025-07-29
33113,6654,2025-06-17,263,3,82.26,246.78,Cancelled,
33114,9129,2023-05-19,388,1,127.95,127.95,Completed,2023-05-21
33115,6373,2026-05-05,47,4,287.23,1148.92,Pending,
33116,1396,2026-07-19,154,4,151.75,607.00,Completed,2026-07-19
33117,9457,2022-10-08,297,4,255.81,1023.24,Completed,2022-10-11
33118,9090,2026-07-10,337,2,234.22,468.44,Completed,2026-07-10
33119,7681,2024-12-30,148,5,318.63,1593.15,Completed,2025-01-02
33120,1867,2024-10-30,230,2,175.39,350.78,Completed,2024-10-31
33121,9799,2026-02-18,406,4,242.65,970.60,Completed,2026-02-21
33122,3397,2023-04-22,119,1,78.49,78.49,Completed,2023-04-23
33123,7059,2025-10-01,320,4,242.12,968.48,Pending,
33124,9292,2026-05-18,422,4,31.82,127.28,Pending,
33125,9173,2025-02-26,85,1,217.07,217.07,Completed,2025-03-01
33126,3614,2023-08-01,279,3,136.38,409.14,Completed,2023-08-01
33127,4597,2026-04-18,434,4,376.85,1507.40,Completed,2026-04-18
33128,6519,2025-08-08,223,5,210.64,1053.20,Completed,2025-08-11
33129,6606,2023-08-26,499,2,74.06,148.12,Pending,
33130,5647,2024-02-13,318,1,91.16,91.16,Pending,
33131,3402,2025-02-18,362,5,203.14,1015.70,Completed,2025-02-18
33132,9699,2025-05-02,19,3,97.86,293.58,Completed,2025-05-02
33133,4892,2024-10-17,301,3,34.99,104.97,Completed,2024-10-18
33134,1794,2026-07-10,256,2,239.63,479.26,Completed,2026-07-12
33135,5277,2022-04-19,118,3,247.33,741.99,Completed,2022-04-22
33136,8901,2023-07-15,195,5,160.48,802.40,Completed,2023-07-17
33137,6946,2024-10-11,322,2,287.94,575.88,Completed,2024-10-11
33138,6434,2026-07-14,168,1,111.79,111.79,Completed,2026-07-16
33139,696,2022-08-26,218,1,335.09,335.09,Pending,
33140,4459,2025-11-14,226,1,89.71,89.71,Completed,2025-11-15
33141,5966,2025-04-26,465,2,210.72,421.44,Completed,2025-04-28
33142,545,2025-08-04,194,1,152.65,152.65,Completed,2025-08-05
33143,3435,2026-07-01,262,4,46.62,186.48,Completed,2026-07-02
33144,4895,2024-10-20,291,3,281.41,844.23,Completed,2024-10-22
33145,6660,2022-06-05,21,2,277.61,555.22,Completed,2022-06-07
33146,8485,2025-02-14,50,2,216.28,432.56,Completed,2025-02-17
33147,3186,2025-12-24,233,1,219.95,219.95,Completed,2025-12-25
33148,5910,2025-06-29,404,1,89.09,89.09,Completed,2025-06-30
33149,2605,2025-08-22,220,1,317.97,317.97,Completed,2025-08-23
33150,429,2026-08-04,245,2,171.73,343.46,Completed,2026-08-07
33151,4387,2026-05-04,257,4,46.77,187.08,Completed,2026-05-04
33152,7087,2026-04-14,377,3,48.18,144.54,Completed,2026-04-17
33153,3808,2024-09-09,314,4,465.70,1862.80,Completed,2024-09-12
33154,48,2026-05-04,440,4,56.08,224.32,Completed,2026-05-04
33155,2227,2026-02-20,211,1,306.25,306.25,Completed,2026-02-23
33156,1149,2026-03-12,232,1,244.28,244.28,Completed,2026-03-15
33157,5934,2025-09-08,392,1,263.29,263.29,Cancelled,
33158,1369,2025-12-13,167,3,302.35,907.05,Completed,2025-12-14
33159,5827,2026-03-18,177,4,133.62,534.48,Completed,2026-03-19
33160,1558,2024-03-08,256,2,234.87,469.74,Completed,2024-03-08
33161,4134,2026-01-14,261,4,306.36,1225.44,Pending,
33162,5020,2026-07-31,190,3,50.39,151.17,Completed,2026-07-31
33163,2622,2024-04-25,440,4,60.25,241.00,Completed,2024-04-28
33164,3317,2026-03-23,6,1,211.03,211.03,Completed,2026-03-26
33165,7254,2022-11-14,206,3,323.38,970.14,Completed,2022-11-16
33166,9421,2025-04-11,216,5,207.41,1037.05,Pending,
33167,5640,2026-05-24,129,1,282.36,282.36,Cancelled,
33168,2172,2023-01-08,128,1,423.54,423.54,Completed,2023-01-09
33169,3909,2025-03-06,92,1,182.19,182.19,Cancelled,
33170,3693,2021-12-20,214,5,373.61,1868.05,Completed,2021-12-20
33171,2401,2022-04-30,376,4,91.50,366.00,Pending,
33172,8323,2026-05-20,188,4,201.73,806.92,Cancelled,
33173,4623,2023-05-10,311,1,17.53,17.53,Completed,2023-05-12
33174,1983,2024-04-05,427,1,82.98,82.98,Completed,2024-04-07
33175,4775,2026-06-16,449,2,197.14,394.28,Pending,
33176,2328,2022-10-21,408,2,43.65,87.30,Completed,2022-10-23
33177,4125,2023-07-23,336,4,101.91,407.64,Completed,2023-07-23
33178,2790,2026-03-20,492,3,115.98,347.94,Completed,2026-03-21
33179,3032,2026-07-25,364,4,265.80,1063.20,Completed,2026-07-27
33180,9062,2025-09-27,147,1,177.56,177.56,Completed,2025-09-27
33181,7213,2026-07-16,96,1,137.72,137.72,Completed,2026-07-17
33182,6622,2025-06-19,221,3,249.03,747.09,Completed,2025-06-22
33183,9,2021-01-12,408,3,41.88,125.64,Completed,2021-01-12
33184,3627,2026-06-18,452,4,61.60,246.40,Pending,
33185,689,2026-02-10,198,2,209.55,419.10,Completed,2026-02-13
33186,6830,2026-02-28,188,3,202.19,606.57,Completed,2026-03-03
33187,1399,2023-06-15,404,3,90.95,272.85,Pending,
33188,200,2022-07-03,6,5,210.23,1051.15,Cancelled,
33189,4472,2022-10-25,151,4,248.18,992.72,Completed,2022-10-25
33190,3271,2021-09-10,87,1,83.41,83.41,Completed,2021-09-13
33191,1288,2025-11-18,193,4,204.11,816.44,Completed,2025-11-19
33192,7655,2026-08-05,318,2,98.19,196.38,Cancelled,
33193,7242,2022-01-11,127,2,171.80,343.60,Completed,2022-01-14
33194,8320,2025-08-01,139,3,88.36,265.08,Completed,2025-08-03
33195,9463,2025-06-24,30,4,136.57,546.28,Completed,2025-06-25
33196,6580,2026-07-05,332,5,20.36,101.80,Completed,2026-07-05
33197,1575,2023-11-02,258,5,251.08,1255.40,Completed,2023-11-02
33198,6135,2021-11-16,235,1,113.64,113.64,Cancelled,
33199,3782,2025-04-23,361,2,355.50,711.00,Pending,
33200,8131,2024-07-23,343,5,212.60,1063.00,Pending,
33201,2906,2023-02-08,213,3,56.45,169.35,Completed,2023-02-11
33202,5952,2020-11-18,64,4,162.44,649.76,Completed,2020-11-19
33203,7237,2025-08-15,497,1,196.85,196.85,Cancelled,
33204,3192,2026-04-16,424,3,188.19,564.57,Completed,2026-04-16
33205,8786,2024-10-09,222,2,27.80,55.60,Completed,2024-10-11
33206,1960,2026-07-22,427,4,82.83,331.32,Completed,2026-07-23
33207,7513,2025-10-30,234,4,90.86,363.44,Completed,2025-10-31
33208,7517,2026-08-04,85,4,226.60,906.40,Completed,2026-08-07
33209,6037,2022-12-23,430,5,65.30,326.50,Pending,
33210,4215,2023-06-23,266,5,81.91,409.55,Completed,2023-06-23
33211,1481,2024-11-29,426,3,238.68,716.04,Completed,2024-12-01
33212,1053,2026-03-27,419,2,198.34,396.68,Completed,2026-03-28
33213,143,2025-04-15,259,1,78.54,78.54,Pending,
33214,659,2023-11-24,428,4,115.56,462.24,Completed,2023-11-26
33215,7164,2024-05-23,335,4,199.51,798.04,Completed,2024-05-26
33216,648,2026-04-04,242,1,174.32,174.32,Completed,2026-04-07
33217,1235,2024-04-09,131,3,245.18,735.54,Pending,
33218,2977,2025-03-16,311,5,17.83,89.15,Pending,
33219,2320,2026-01-14,116,1,133.08,133.08,Cancelled,
33220,9277,2024-09-26,498,1,193.18,193.18,Completed,2024-09-27
33221,5200,2026-02-09,479,1,105.96,105.96,Completed,2026-02-09
33222,5366,2024-06-30,278,5,8.16,40.80,Pending,
33223,8677,2024-11-13,11,1,66.42,66.42,Completed,2024-11-13
33224,5388,2024-07-15,220,5,312.57,1562.85,Completed,2024-07-15
33225,4466,2023-03-05,319,2,294.68,589.36,Completed,2023-03-08
33226,6326,2025-10-05,454,3,78.41,235.23,Pending,
33227,7811,2022-11-10,440,3,60.53,181.59,Completed,2022-11-13
33228,9598,2025-06-16,299,1,211.82,211.82,Completed,2025-06-19
33229,2874,2026-07-12,159,4,140.16,560.64,Completed,2026-07-12
33230,6290,2026-04-22,392,5,240.47,1202.35,Completed,2026-04-25
33231,2139,2024-10-18,177,1,146.39,146.39,Completed,2024-10-19
33232,4896,2024-03-08,135,1,348.21,348.21,Completed,2024-03-09
33233,7865,2023-05-20,392,4,241.54,966.16,Completed,2023-05-20
33234,8829,2023-05-15,168,1,111.83,111.83,Completed,2023-05-16
33235,3539,2025-11-02,312,2,37.88,75.76,Completed,2025-11-04
33236,9324,2025-10-17,121,1,70.25,70.25,Completed,2025-10-19
33237,2912,2023-08-30,224,2,242.21,484.42,Completed,2023-09-01
33238,4661,2023-11-12,30,2,137.23,274.46,Cancelled,
33239,1725,2022-09-25,358,5,41.98,209.90,Pending,
33240,895,2024-01-22,500,2,146.64,293.28,Completed,2024-01-24
33241,7242,2025-12-08,191,5,46.87,234.35,Completed,2025-12-11
33242,4463,2026-06-28,365,3,215.02,645.06,Completed,2026-06-30
33243,9415,2022-05-07,270,4,222.66,890.64,Completed,2022-05-10
33244,7942,2026-04-01,41,1,273.37,273.37,Completed,2026-04-01
33245,5330,2026-07-15,419,5,195.25,976.25,Pending,
33246,7147,2026-06-26,317,5,313.92,1569.60,Completed,2026-06-29
33247,1884,2026-01-03,250,1,45.21,45.21,Cancelled,
33248,1891,2026-04-21,256,3,245.66,736.98,Completed,2026-04-24
33249,4686,2026-06-06,259,1,77.95,77.95,Pending,
33250,2898,2026-03-09,125,5,95.37,476.85,Pending,
33251,135,2022-09-25,282,4,38.08,152.32,Completed,2022-09-28
33252,4267,2021-09-25,134,1,280.77,280.77,Completed,2021-09-27
33253,775,2026-06-06,282,4,38.72,154.88,Completed,2026-06-06
33254,4099,2024-04-29,146,1,92.45,92.45,Completed,2024-05-01
33255,9892,2023-07-29,392,3,259.62,778.86,Pending,
33256,1549,2024-04-21,354,4,106.05,424.20,Completed,2024-04-21
33257,6399,2026-07-20,304,5,376.74,1883.70,Completed,2026-07-20
33258,264,2025-06-21,322,4,271.43,1085.72,Completed,2025-06-21
33259,8241,2026-06-13,332,4,19.83,79.32,Completed,2026-06-15
33260,2118,2025-01-13,424,1,196.30,196.30,Pending,
33261,9801,2024-07-08,220,3,327.24,981.72,Completed,2024-07-10
33262,5832,2022-08-23,410,4,198.59,794.36,Completed,2022-08-26
33263,8543,2024-06-15,47,5,289.57,1447.85,Completed,2024-06-18
33264,8171,2026-06-07,319,2,304.74,609.48,Cancelled,
33265,2637,2023-10-05,10,1,364.91,364.91,Completed,2023-10-08
33266,8239,2025-07-20,286,4,300.18,1200.72,Cancelled,
33267,1833,2024-04-13,303,4,14.14,56.56,Completed,2024-04-14
33268,2351,2025-08-16,173,5,160.01,800.05,Cancelled,
33269,1199,2024-04-09,74,5,100.18,500.90,Completed,2024-04-10
33270,2661,2021-11-25,322,5,288.39,1441.95,Completed,2021-11-25
33271,5032,2026-05-30,102,4,61.32,245.28,Completed,2026-05-30
33272,3638,2025-07-21,229,1,179.79,179.79,Completed,2025-07-24
33273,5541,2025-07-27,264,5,238.29,1191.45,Completed,2025-07-30
33274,549,2024-04-20,304,1,360.02,360.02,Completed,2024-04-20
33275,3274,2021-04-06,79,2,245.72,491.44,Completed,2021-04-06
33276,6166,2022-12-16,261,2,313.81,627.62,Pending,
33277,3350,2025-04-30,7,3,44.35,133.05,Completed,2025-04-30
33278,14,2024-12-31,156,2,193.58,387.16,Completed,2025-01-03
33279,459,2025-09-20,361,1,344.53,344.53,Completed,2025-09-20
33280,415,2025-11-15,463,3,245.98,737.94,Completed,2025-11-16
33281,6269,2024-11-15,217,3,124.19,372.57,Completed,2024-11-16
33282,491,2023-09-25,72,3,419.21,1257.63,Completed,2023-09-27
33283,2209,2026-04-24,61,2,283.10,566.20,Completed,2026-04-26
33284,2239,2026-01-26,251,1,249.03,249.03,Completed,2026-01-29
33285,1143,2025-05-01,88,1,53.50,53.50,Completed,2025-05-03
33286,806,2026-03-28,269,1,420.13,420.13,Completed,2026-03-30
33287,6057,2025-09-09,52,1,341.02,341.02,Completed,2025-09-10
33288,9597,2026-08-14,434,4,403.57,1614.28,Completed,2026-08-14
33289,8511,2020-08-10,135,4,360.76,1443.04,Pending,
33290,6608,2025-05-02,246,4,94.00,376.00,Completed,2025-05-04
33291,9221,2022-12-17,24,2,183.42,366.84,Completed,2022-12-20
33292,6689,2025-05-07,78,4,321.55,1286.20,Cancelled,
33293,5728,2022-04-22,10,5,374.48,1872.40,Completed,2022-04-23
33294,8430,2026-07-22,209,2,460.09,920.18,Cancelled,
33295,101,2026-04-18,473,1,230.03,230.03,Completed,2026-04-18
33296,1402,2021-04-18,9,5,109.93,549.65,Completed,2021-04-20
33297,4244,2026-03-02,228,2,34.55,69.10,Pending,
33298,1010,2025-01-31,485,1,281.57,281.57,Completed,2025-02-03
33299,5900,2025-12-11,17,2,97.47,194.94,Completed,2025-12-13
33300,6328,2021-10-30,424,1,189.34,189.34,Completed,2021-10-30
33301,8219,2026-03-21,68,1,286.88,286.88,Completed,2026-03-21
